person,total_spend,num_completed_offers,num_transactions,offer_success_rate,mean_spend_per_transaction,age_group,income_bracket,gender,cluster
0082fd87c18f45f2be70dbcbb0fb8aad,0.0,0.9183045442894702,-0.005347144024915534,0.8481729423031698,0.23407654824724367,18-35,60k-90k,F,3
00840a2ca5d2408e982d56544dc14ffd,0.0,-0.6568719603566481,1.4555751318499397,-1.3638812935421305,-0.6266950334398141,18-35,60k-90k,M,0
00857b24b13f4fe0ad17b605f00357f5,0.0,-0.6568719603566481,-0.8819005095498287,-0.9214704463730705,-0.7608953681752898,65+,30k-60k,M,1
008d7088107b468893889da0ede0df5c,0.0,0.9183045442894702,-0.005347144024915534,0.29515938334184466,-0.7140156327200597,18-35,30k-60k,M,2
0091d2b6a5ea4defaa8393e4e816db60,0.0,1.7058927966125292,1.1633906766749686,0.8481729423031698,0.6018768586959963,50-65,60k-90k,F,0
0092a132ead946ceb30d11a1ed513d20,0.0,0.5245104181279406,-0.4436238267873721,0.8481729423031698,-0.8060105713231139,Unknown,Unknown,Unknown,2
0099bf30e4cb4265875266eb3eb25eab,0.0,-0.26307783419511854,0.14074508356256998,-0.03664875203495014,-0.12066422930488946,50-65,60k-90k,M,3
009d10c2c38a4fd795a7bc6ddbbddb78,0.0,0.9183045442894702,-0.15143937161240106,0.8481729423031698,-0.7534933046823586,Unknown,Unknown,Unknown,2
00a794f62b9a48beb58f8f6c02c2f1a6,0.0,2.4934810489355885,0.5790217663250266,0.8481729423031698,0.09088842194597128,65+,30k-60k,F,0
00ad4c2cace94f67a6354ec90d6c6f45,0.0,0.9183045442894702,-0.005347144024915534,0.8481729423031698,-0.6964413395482066,Unknown,Unknown,Unknown,2
00ae03011f9f49b8a4b3e6d416678b0b,0.0,1.3120986704509998,0.7251139939125121,0.8481729423031698,0.8526535360542329,50-65,60k-90k,M,3
00aee28bbb3848dd8a31f0c91dc267dd,0.0,-1.0506660865181776,-1.1740849647247997,-0.6265298815936972,-0.6013068792676961,18-35,30k-60k,M,1
00b18b535d6d4f779dea4dc9ac451478,0.0,0.9183045442894702,-0.005347144024915534,0.8481729423031698,0.814577770056504,65+,90k-120k,M,2
00b3400e4ff64ee68ce9ada1d0c222f0,0.0,-1.0506660865181776,0.2868373111500555,-1.8062921407111903,0.1703201080281311,50-65,60k-90k,M,1
00b3c376db2a4115af3aef34a02f61d6,0.0,-1.0506660865181776,-0.2975315991998866,-0.6265298815936972,0.8650576000287507,35-50,90k-120k,M,1
00b5fb9d842d437e83033ad9e36f7148,0.0,-0.6568719603566481,-1.3201771923122851,0.8481729423031698,-0.6971479001543501,Unknown,Unknown,Unknown,2
00b901d68f8f4fd68075184cd0f772d2,0.0,0.5245104181279406,-0.8819005095498287,0.8481729423031698,-0.01837867785257161,65+,60k-90k,F,3
00bbce6533f44ddeaf4dd32bcab55441,0.0,-0.26307783419511854,-0.005347144024915534,0.8481729423031698,-0.16644237820662608,65+,30k-60k,M,2
00bc42a62f884b41a13cc595856cf7c3,0.0,0.13071629196641105,0.5790217663250266,0.8481729423031698,0.32343964205281145,35-50,60k-90k,M,3
00bc983061d3471e8c8e74d31b7c8b6f,0.0,-1.0506660865181776,-1.1740849647247997,-1.3638812935421305,0.47019489683993376,50-65,60k-90k,M,1
00c20a9202d5475190b31a24de6fb06d,0.0,-0.26307783419511854,0.2868373111500555,0.8481729423031698,0.42840314543211727,50-65,60k-90k,O,3
00c2f812f4604c8893152a5c6572030e,0.0,2.0996869227740587,-0.15143937161240106,0.44598126305856955,0.6995183006827491,50-65,90k-120k,F,2
00c32a104f0c4065b5b552895fb22e34,0.0,-0.6568719603566481,-1.3201771923122851,-0.2578541756194804,-0.6399949977907491,18-35,30k-60k,M,2
00c5a385c71a4d3db5e9b4e31e430943,0.0,-0.26307783419511854,-0.8819005095498287,-0.6265298815936972,-0.7778528227227318,18-35,30k-60k,M,1
00c6035df45840038a72766c6d27a0db,0.0,-0.26307783419511854,0.5790217663250266,0.8481729423031698,0.5199634082221571,35-50,60k-90k,M,3
00c91f31f5f74e769fa7a359b63e1a9f,0.0,0.5245104181279406,1.1633906766749686,0.21615744634736947,-0.25472880823140376,18-35,30k-60k,F,0
00ceaf16a40341e6996d543d04daa2c2,0.0,-0.26307783419511854,-0.005347144024915534,-0.03664875203495014,-0.6709092050521352,18-35,30k-60k,M,2
00cf1bbec83f4a658f8994e556db4633,0.0,0.13071629196641105,-1.027992737137314,0.8481729423031698,0.48631494622453925,50-65,60k-90k,M,3
00cf471ed1aa42a8bdde5561d67da2b1,0.0,0.13071629196641105,-0.15143937161240106,-0.4158580496084303,-0.6536551695095217,50-65,30k-60k,M,2
00d6dc87be4146ceb47fcd4baaaf6477,0.0,-0.26307783419511854,1.309482904262454,-0.6265298815936972,0.892247098909603,50-65,90k-120k,F,0
00d791e20c564add8056498e40eb56cc,0.0,0.13071629196641105,2.186036269787367,0.8481729423031698,-0.6621091051830273,18-35,30k-60k,M,0
00d7c95f793a4212af44e632fdc1e431,0.0,-0.6568719603566481,0.2868373111500555,-0.9214704463730705,0.5980786281359872,65+,60k-90k,M,1
00d91c5919514448bc4f718e4e3f26ab,0.0,0.13071629196641105,-0.8819005095498287,0.8481729423031698,0.5413743356810483,35-50,60k-90k,M,3
00e20b4ca129458aaab0f4727ef3513a,0.0,0.13071629196641105,1.4555751318499397,0.8481729423031698,-0.2576672031331432,65+,30k-60k,F,0
00e52682848542c3a6f59b7824e9a5c5,0.0,-0.26307783419511854,-0.8819005095498287,-0.03664875203495014,-0.1347256576641881,35-50,60k-90k,M,3
00e8d701c583461e81cc10053681a12b,0.0,-0.6568719603566481,-0.4436238267873721,-0.2578541756194804,-0.5812270997559631,18-35,60k-90k,M,3
00e9f403afa641889cd034ee7c7ca6e9,0.0,0.13071629196641105,1.601667359437425,0.8481729423031698,1.4113767259592913,65+,30k-60k,M,0
00ed7e22b32749cfafbfd88592d401d4,0.0,-1.0506660865181776,0.2868373111500555,-1.3638812935421305,0.4937564330124739,50-65,90k-120k,M,1
00ee2ca6421c4af0aeca60a1b3e00f6c,0.0,-0.26307783419511854,-1.3201771923122851,0.8481729423031698,-0.6060800886958648,50-65,60k-90k,M,3
00ee69db83964d6da32f8109b32a1ce7,0.0,0.5245104181279406,-0.5897160543748576,0.21615744634736947,-0.6608463863453816,35-50,30k-60k,M,2
00fac72fd6ad448e8019b175267023df,0.0,1.3120986704509998,0.5790217663250266,0.8481729423031698,0.3104389268997727,50-65,60k-90k,M,3
00fbb9b5edb94f02afbaf1eb49bb4d7d,0.0,-0.6568719603566481,-1.1740849647247997,0.8481729423031698,0.8177180394171415,50-65,90k-120k,F,2
00fdd4416dec40b49180814c0a7c8d76,0.0,-1.0506660865181776,-1.3201771923122851,-0.6265298815936972,0.7454918441224809,50-65,90k-120k,M,1
0100dbd4e8554aa69b73b6ac0547f6bf,0.0,-1.0506660865181776,-1.4662694198997708,-0.6265298815936972,-0.7220607037487403,Unknown,Unknown,Unknown,1
0103de989e084e0fab400e80678d7591,0.0,0.13071629196641105,0.8712062214999976,-0.4158580496084303,-0.03146789150577398,18-35,30k-60k,M,0
0106d19a26af41288035afc4b9b6c2c2,0.0,-1.0506660865181776,-0.005347144024915534,-1.8062921407111903,-0.7257871567233635,Unknown,Unknown,Unknown,1
01162252405b4524a8fa1bf8e6d5f04b,0.0,0.5245104181279406,2.0399440421998816,-0.2578541756194804,-0.4060798223050462,65+,30k-60k,F,0
01176ee7289b48e39ee6261d5c071a07,0.0,0.13071629196641105,-0.7358082819623432,0.1108215303547365,-0.6054520348237373,50-65,30k-60k,M,2
0118fbb66dd2443a9dd407d2c99a7672,0.0,-0.26307783419511854,-1.027992737137314,0.8481729423031698,0.48149986653822846,50-65,30k-60k,M,2
0121fe001b7a404fa9cbe486f8944baf,0.0,-1.0506660865181776,-0.15143937161240106,-2.1012327054905637,1.1472369709933616,65+,90k-120k,F,1
0123564dbaf144a88a418c33b6350c17,0.0,-0.6568719603566481,-0.2975315991998866,-0.9214704463730705,0.990851556833618,50-65,90k-120k,F,1
012ee55a90bd4d969b0d0cdfaffdf6ab,0.0,3.6748634274201772,0.7251139939125121,0.8481729423031698,-0.8022041842193111,Unknown,Unknown,Unknown,0
013094309e1b49e095c098df412d125d,0.0,0.13071629196641105,2.186036269787367,0.8481729423031698,-0.6419419647943443,50-65,30k-60k,M,0
01380da907f8495496679c795867790b,0.0,-0.6568719603566481,-0.15143937161240106,-0.2578541756194804,0.3575900713497436,65+,60k-90k,F,3
013f2c82889f4641a9b847a48861cce0,0.0,0.5245104181279406,0.2868373111500555,0.8481729423031698,0.4425605264663246,65+,60k-90k,M,3
0141d3870a424c03a20390040efad826,0.0,0.13071629196641105,-0.8819005095498287,-0.4158580496084303,-0.7599532873670986,65+,30k-60k,M,2
01443a2afce54939a323c978f467c540,0.0,0.13071629196641105,1.8938518146123962,0.8481729423031698,0.7813301682007554,50-65,90k-120k,F,0
014899c751254a62a96ce676eb11ddc2,0.0,1.7058927966125292,0.8712062214999976,0.40576209513410977,0.9440196731019788,50-65,90k-120k,F,0
0155a21497d54684a55c3bc609843768,0.0,-0.26307783419511854,-0.005347144024915534,0.8481729423031698,-0.8093183217163188,Unknown,Unknown,Unknown,2
0157e63b39c5456393026c6c03f3d84a,0.0,-0.6568719603566481,0.14074508356256998,0.8481729423031698,0.394723756539281,65+,60k-90k,F,3
015c3d28c67e46aa95e9ec97c27220e8,0.0,0.9183045442894702,1.017298449087483,0.8481729423031698,0.6193158212120693,50-65,90k-120k,M,0
015ef929e016415098eeae8ce59da721,0.0,-1.0506660865181776,-1.1740849647247997,-1.8062921407111903,-0.476491639746894,35-50,30k-60k,F,1
015fb0b3fbaa4aceb910fbdf272f7547,0.0,0.5245104181279406,-0.4436238267873721,0.21615744634736947,-0.7096043019515451,35-50,30k-60k,M,2
016086228d58476599d0b47881c25509,0.0,-0.6568719603566481,-0.5897160543748576,-0.2578541756194804,0.18589584405689255,65+,60k-90k,F,3
01613170f679422a8acfa96f0f19fdf2,0.0,-0.6568719603566481,-0.8819005095498287,-0.2578541756194804,-0.7294298691817028,18-35,30k-60k,M,2
01633b71b3a2457aa7d35d8bcc3afb5a,0.0,0.5245104181279406,0.2868373111500555,0.8481729423031698,0.4087764619281334,50-65,60k-90k,M,3
016871ea865d4338975026ae08d221d0,0.0,-0.6568719603566481,-0.8819005095498287,-1.3638812935421305,0.0994337609940089,50-65,60k-90k,F,1
016b37032984457fb33ba2767fcc8c9f,0.0,-0.26307783419511854,0.5790217663250266,-1.0478735455642305,-0.6281457147366105,18-35,30k-60k,M,1
016edb1d1d67477391c5337545a5d98a,0.0,3.2810693012586474,0.7251139939125121,0.5321651943252699,0.0553304224179456,65+,30k-60k,F,0
017160c1cdb845d48abec3c330b4427e,0.0,-1.0506660865181776,-0.005347144024915534,-1.3638812935421305,0.5231607733893516,65+,60k-90k,F,1
01772eae932447f9a853461a60820dc6,0.0,0.13071629196641105,-0.2975315991998866,0.1108215303547365,-0.4016485533183689,50-65,<30k,F,2
01784d3e205548a594ba3fcdbdaaf17d,0.0,-0.6568719603566481,0.7251139939125121,-0.2578541756194804,-0.125667188354657,18-35,30k-60k,M,0
017a93d1204f457bbe85f5e7de062b56,0.0,0.9183045442894702,1.017298449087483,0.8481729423031698,-0.3252433841822446,50-65,30k-60k,M,0
017febbe52e64ac19cf28cf0d44386e4,0.0,0.9183045442894702,0.8712062214999976,0.29515938334184466,5.442769559151148,50-65,90k-120k,M,0
01873cc8de734961949af7c04b2e9872,0.0,-0.26307783419511854,1.4555751318499397,-0.03664875203495014,-0.6828073367407725,65+,30k-60k,M,0
01887dcd32b64feb807e2436548b6c87,0.0,2.0996869227740587,-0.15143937161240106,0.8481729423031698,0.48757105396879397,50-65,60k-90k,M,3
018a49ffb8cf4812903e7c1f56fbb0b0,0.0,2.4934810489355885,1.309482904262454,0.8481729423031698,-0.38258953389111555,50-65,30k-60k,M,0
018b8f83176d471db63d9733c741fc8a,0.0,-1.0506660865181776,-1.4662694198997708,0.8481729423031698,0.3039699720168595,65+,90k-120k,F,2
01925607d99c460996c281f17cdbb9e2,0.0,-0.6568719603566481,-1.027992737137314,-0.2578541756194804,0.8560293256169182,50-65,90k-120k,F,2
0193c118afe84208b33ffeb1dcb277d8,0.0,0.5245104181279406,-0.8819005095498287,-0.2578541756194804,-0.6691995028446771,Unknown,Unknown,Unknown,2
01956670cf414b309675aa73368b94a9,0.0,0.13071629196641105,0.8712062214999976,0.8481729423031698,0.7024701538817484,50-65,90k-120k,M,0
0196d2062b8d4d019b8d96292266e8a4,0.0,-0.26307783419511854,-0.8819005095498287,0.8481729423031698,0.10048051744755465,50-65,30k-60k,F,2
0199681637524988a14245632b8376af,0.0,-0.6568719603566481,0.43292953873754103,-0.2578541756194804,0.5411231141321975,65+,60k-90k,F,3
019be0c6f8fd4000b1967c7308b4bdf4,0.0,-0.26307783419511854,2.186036269787367,-0.03664875203495014,-0.4368943384756184,18-35,30k-60k,F,0
019cc78d8fed432ca6df71c132c72a99,0.0,-1.0506660865181776,-0.5897160543748576,-1.8062921407111903,-0.7113239732680847,18-35,30k-60k,M,1
019ed95d987446e3947da0246cdab831,0.0,-1.4444602126797073,-0.5897160543748576,-2.1012327054905637,3.1846175632635805,50-65,60k-90k,M,1
01a202a9021e40aeaa5451a5d134c16c,0.0,-1.0506660865181776,-0.5897160543748576,-1.3638812935421305,0.7742776465949908,65+,90k-120k,F,1
01a5e8b57bc04e0292525f3e2817fa17,0.0,0.13071629196641105,-1.1740849647247997,0.8481729423031698,0.3362100707860705,50-65,60k-90k,M,3
01ab25c31f034f85bc4ac9d286fb7a76,0.0,0.5245104181279406,-0.15143937161240106,0.8481729423031698,7.233790786297094,65+,60k-90k,F,3
01ac633821f0498893320b41b5b22dfc,0.0,0.5245104181279406,1.309482904262454,-0.2578541756194804,0.456901089879902,50-65,60k-90k,F,0
01b6d7e8f0884deb936a8a7f15dba895,0.0,0.9183045442894702,1.1633906766749686,0.8481729423031698,-0.006602667750181282,35-50,30k-60k,M,0
01d26f638c274aa0b965d24cefe3183f,0.0,-1.4444602126797073,-0.8819005095498287,-2.1012327054905637,-0.5472000381839133,35-50,60k-90k,M,1
01d7da27b8934ba1b3602a0153e4415f,0.0,0.5245104181279406,-1.3201771923122851,0.21615744634736947,0.32330206834748837,35-50,60k-90k,F,3
01de69b5edab4b89859ea8a7214ba35a,0.0,0.13071629196641105,-0.2975315991998866,0.1108215303547365,6.012441337765295,50-65,60k-90k,F,3
01e09d713abe4a36a70a33fe4b40534e,0.0,-1.4444602126797073,-1.027992737137314,-2.4699084114647807,0.49521237607967833,50-65,60k-90k,F,1
01e57718fc6b49b2875a9c02b32905b1,0.0,-0.6568719603566481,0.7251139939125121,-0.2578541756194804,-0.4355006570260403,18-35,30k-60k,F,0
01e8739670a042b3877f8e843bdf55a7,0.0,0.13071629196641105,-0.005347144024915534,-0.4158580496084303,0.5630421942694467,50-65,90k-120k,F,2
01e91c5bc14148b2a4de0ce819e4c500,0.0,0.13071629196641105,0.2868373111500555,0.1108215303547365,-0.7679086364140467,Unknown,Unknown,Unknown,2
01e97a4633bf4963838a4aa9ed1dce3e,0.0,-0.26307783419511854,-0.15143937161240106,-0.03664875203495014,-0.7181877048706208,18-35,30k-60k,F,2
01ef4c6618b64334a15914ff9963eaac,0.0,-1.4444602126797073,-0.8819005095498287,-2.4699084114647807,0.8438450804976446,65+,90k-120k,F,1
01f33ff554d0443a9841adfd66d253f6,0.0,-0.6568719603566481,-1.1740849647247997,-0.2578541756194804,0.26963636034055705,65+,60k-90k,F,3
01f46a5191424005af436cdf48a5da7c,0.0,-1.0506660865181776,-0.5897160543748576,0.8481729423031698,0.4486578828082287,50-65,60k-90k,O,3
01f663b988964a4caca8b19abecb551d,0.0,0.13071629196641105,-0.5897160543748576,0.1108215303547365,0.36727780232730983,50-65,60k-90k,F,3
01fe5ec668f241608eb2f7ec374cb1b7,0.0,-1.4444602126797073,-0.8819005095498287,0.8481729423031698,0.157570614423943,35-50,60k-90k,M,3
01ff6c5d8d014dbd8c120e2b43a065ea,0.0,0.13071629196641105,0.7251139939125121,0.1108215303547365,0.11366964876223187,50-65,30k-60k,F,0
0200f61c69da4c2ea078842cdaf234e6,0.0,1.3120986704509998,1.017298449087483,0.35660533433754726,0.5016673742098775,50-65,60k-90k,M,0
020354b1aea342cbaa018993f68fba68,0.0,3.2810693012586474,-0.7358082819623432,0.8481729423031698,-0.6183271392023508,Unknown,Unknown,Unknown,2
0206e1388c34454caba2b7fce3123943,0.0,0.5245104181279406,-0.5897160543748576,0.8481729423031698,0.2705261033260711,35-50,60k-90k,M,3
020be6e9805649858595dfbaab15ccd7,0.0,-0.6568719603566481,1.4555751318499397,-1.3638812935421305,-0.6837625020046332,65+,30k-60k,M,0
020be8b0fafa446ebcce6449b20bc92c,0.0,-0.6568719603566481,0.14074508356256998,-0.9214704463730705,-0.6600356258922716,50-65,30k-60k,M,1
020c2d7b3d1b4d24b9502626b2d7ef46,0.0,-0.26307783419511854,-0.7358082819623432,0.8481729423031698,-0.6399949977907491,Unknown,Unknown,Unknown,2
020cd0f8047142e18a754303f9337d53,0.0,0.13071629196641105,1.309482904262454,0.8481729423031698,0.2659968686713056,65+,60k-90k,F,0
020d3a52b9ce432ea5f98fc58e9bfcc4,0.0,-0.6568719603566481,-0.8819005095498287,0.8481729423031698,-0.6819699315779358,Unknown,Unknown,Unknown,2
020d72e77c704c42bb0a858c1aaa3bcd,0.0,0.9183045442894702,1.8938518146123962,0.8481729423031698,0.020578108160224734,65+,30k-60k,F,0
0215efe5136d4a038cb81eae92d59368,0.0,0.13071629196641105,1.309482904262454,0.8481729423031698,2.8477330896421225,50-65,60k-90k,F,0
021616b8deea46438e3badc7fca5894d,0.0,-0.6568719603566481,0.43292953873754103,0.8481729423031698,0.2844479641582301,18-35,60k-90k,M,3
0217c4393fd54e74a523b63c0fcc3da5,0.0,-0.6568719603566481,0.8712062214999976,-0.2578541756194804,0.2530009847018983,65+,60k-90k,M,0
0218964095c94da0bfac44cf40c9343f,0.0,-0.6568719603566481,-0.2975315991998866,0.8481729423031698,0.7018769918914057,65+,90k-120k,M,2
021adce38ab34ede96422ae107643fd5,0.0,2.887275175097118,1.601667359437425,0.8481729423031698,0.2500470609956283,50-65,60k-90k,M,0
021c1940868647efbcb40ccdb942813b,0.0,1.3120986704509998,0.5790217663250266,0.8481729423031698,0.22458396257994556,35-50,60k-90k,F,3
0222d267445f4f078bc325224e471766,0.0,-1.0506660865181776,-0.005347144024915534,-1.3638812935421305,-0.713665716991303,50-65,30k-60k,M,1
0223ed57fef54575ac0b256937dc68fa,0.0,0.5245104181279406,-0.005347144024915534,0.21615744634736947,-0.7559058290800548,Unknown,Unknown,Unknown,2
0225045e245f4b7289cc55c0b5870ae2,0.0,-0.6568719603566481,-0.4436238267873721,-0.9214704463730705,0.06860678343708493,35-50,30k-60k,F,1
022f5553a0704b53ba26f2d23cb1234d,0.0,0.13071629196641105,2.6243129525498237,-0.4158580496084303,0.1563773120669009,35-50,60k-90k,F,0
0231c913a51e420783be6bdeb75aa842,0.0,0.9183045442894702,0.43292953873754103,0.8481729423031698,-0.5921843967750444,18-35,60k-90k,F,3
023411b8a45a4715979dae6cec425a8b,0.0,1.3120986704509998,0.5790217663250266,0.8481729423031698,-0.7237145789453427,50-65,30k-60k,M,0
023a42cf62f742b795a975d56955e220,0.0,0.5245104181279406,1.4555751318499397,0.8481729423031698,-0.6844123633028761,35-50,60k-90k,M,0
023fd15e56184ec19e23ed5a31c87543,0.0,-0.26307783419511854,-0.7358082819623432,-0.6265298815936972,-0.6079642503122473,18-35,30k-60k,M,1
024218e67fa549a4a0a99b32b7b6fbf9,0.0,0.5245104181279406,0.7251139939125121,0.8481729423031698,0.24493290803687592,50-65,60k-90k,M,3
0246e7cc7a3d4a98a940cb13776b5b55,0.0,0.5245104181279406,1.309482904262454,0.21615744634736947,-0.672928572710434,65+,60k-90k,M,0
0246f8fdf0b64014a98822b70231c58d,0.0,0.5245104181279406,-0.2975315991998866,-0.2578541756194804,0.5440435646375904,65+,60k-90k,F,3
0247953d899b4a99acab74fa0a807c0f,0.0,0.13071629196641105,-0.005347144024915534,-0.4158580496084303,-0.7169315971263658,65+,30k-60k,M,2
0251876076024444864473545adce065,0.0,0.5245104181279406,0.7251139939125121,0.8481729423031698,-0.7340236346464067,65+,30k-60k,M,0
0252aa6f0dee4585ba886945c60f48f5,0.0,0.5245104181279406,-0.7358082819623432,0.8481729423031698,-0.20852198763916752,35-50,30k-60k,F,2
02557fafcf334c30a22c312c5647f71a,0.0,-1.0506660865181776,-0.5897160543748576,-2.1012327054905637,-0.6793530404440714,35-50,30k-60k,M,1
026876bc8c6a4e0c8e330342c92cc844,0.0,-0.26307783419511854,-1.027992737137314,-0.03664875203495014,0.797620315509062,35-50,60k-90k,F,3
027561a162a54d86b6d45af5071c4d27,0.0,1.3120986704509998,-0.2975315991998866,0.8481729423031698,-0.6636516936408843,Unknown,Unknown,Unknown,2
027596e6ed19471392923eb833b25fd3,0.0,-1.0506660865181776,-0.7358082819623432,-1.3638812935421305,-0.7036377901663341,18-35,60k-90k,M,1
02765747959045a0a7c452888b2f31eb,0.0,-0.6568719603566481,-0.8819005095498287,-0.2578541756194804,-0.24005029201996717,50-65,30k-60k,F,2
0276c9a3092d4f79a29d61a1462f9b4d,0.0,0.5245104181279406,0.8712062214999976,0.8481729423031698,0.2110703367646693,35-50,30k-60k,O,0
027c18923c0146e58ccd615f6a62d82f,0.0,-1.0506660865181776,-0.2975315991998866,0.8481729423031698,-0.7190155940656979,35-50,60k-90k,M,3
02865fee714e466e99f9bb7a7203887b,0.0,-1.0506660865181776,-0.7358082819623432,-1.8062921407111903,-0.6211533816269246,50-65,60k-90k,M,1
028a12f0ee584455850300886174f3d7,0.0,0.13071629196641105,-1.027992737137314,0.1108215303547365,0.6565175455710874,65+,60k-90k,F,3
028c88a958e54c36a31c4800fd6e887b,0.0,0.13071629196641105,1.309482904262454,-0.4158580496084303,0.8097327830429492,65+,90k-120k,F,0
0295719cd357460cbab54f2392b01d19,0.0,-0.6568719603566481,0.2868373111500555,-0.9214704463730705,-0.645019428767769,Unknown,Unknown,Unknown,1
029e063479234fb1b6c8727c3d45de62,0.0,-1.0506660865181776,-1.1740849647247997,-1.3638812935421305,0.6014581561145781,65+,90k-120k,M,1
02a00d256444415da8460cd2a3457ea7,0.0,-1.0506660865181776,-0.8819005095498287,-0.6265298815936972,-0.579073772194383,Unknown,Unknown,Unknown,2
02a3aa431c1047be8eafec3dcd6b5fd0,0.0,-0.26307783419511854,-0.005347144024915534,0.8481729423031698,0.34217658257128153,50-65,60k-90k,M,3
02a458e1233342b79caff81edbcc30a9,0.0,1.3120986704509998,-0.15143937161240106,0.8481729423031698,0.82682482056299,50-65,90k-120k,F,2
02abd909ebc94aca8766f3f0ee39db80,0.0,-0.6568719603566481,-0.005347144024915534,-0.2578541756194804,0.13329633226621576,18-35,60k-90k,M,3
02b148f44eee4b9ca7487371472a6781,0.0,-0.6568719603566481,0.7251139939125121,-0.9214704463730705,-0.7179703016071921,Unknown,Unknown,Unknown,0
02b5aa5725f94bcb94ca58208015b7bc,0.0,-1.0506660865181776,0.43292953873754103,-1.3638812935421305,-0.6663732604201034,50-65,30k-60k,M,1
02b6895b3cab4f79a116bddc1c70b5c3,0.0,-1.0506660865181776,0.5790217663250266,-0.6265298815936972,-0.6715154514981472,50-65,30k-60k,M,0
02b7a80a321c4b078af92d494cc0f012,0.0,1.3120986704509998,0.2868373111500555,0.8481729423031698,1.425559996023432,18-35,30k-60k,F,2
02ba8c272f284139abef53e0290bfb67,0.0,-1.0506660865181776,-0.7358082819623432,-1.3638812935421305,0.5823548508373669,65+,90k-120k,F,1
02c083884c7d45b39cc68e1314fec56c,0.0,-1.4444602126797073,-0.7358082819623432,-1.3638812935421305,-0.671460496784336,18-35,<30k,F,1
02c6daf74a49491ca397f105ef944784,0.0,-1.4444602126797073,-1.7584538750747418,0.8481729423031698,0.7934332896948788,50-65,90k-120k,F,2
02c89861ce2c4010bf4ed63f6f6d5df3,0.0,0.9183045442894702,1.4555751318499397,0.8481729423031698,0.40518326910201946,50-65,60k-90k,M,0
02c8c9806a8c44f792a218fb2e8756b3,0.0,0.5245104181279406,-0.5897160543748576,0.21615744634736947,-0.5148552637693479,18-35,30k-60k,M,2
02d206df55d54efda515783e1c525e8d,0.0,-1.0506660865181776,-1.4662694198997708,-1.3638812935421305,-0.7200718664870033,Unknown,Unknown,Unknown,1
02d2c404f19440ff9038c0d60a695cbd,0.0,-1.0506660865181776,-1.027992737137314,0.8481729423031698,-0.683958768839673,Unknown,Unknown,Unknown,2
02db8af535e54416a01aff51836d166f,0.0,-1.4444602126797073,-1.6123616474872562,-2.6911138350493107,-0.8208745129634645,65+,<30k,M,1
02dd040b77914163b1fd02efc3976d55,0.0,0.9183045442894702,1.309482904262454,0.8481729423031698,0.09242049275525191,35-50,30k-60k,M,0
02e2211319524b9e8bd09794d00d8513,0.0,-0.6568719603566481,0.8712062214999976,-0.2578541756194804,-0.5829677062015736,18-35,60k-90k,M,0
02e4c9dff62e4857a429a4be3ba73ed0,0.0,-0.6568719603566481,1.1633906766749686,-1.3638812935421305,-0.6399949977907491,35-50,60k-90k,M,0
